xid_possession,xid_chance,xid_shot,team_nba_off,team_nba_def,player_nba_shooter,player_nba_passer,player_nba_closestDef,player_nba_blocker,frame_start,frame_end,period,gameClock_start,gameClock_end,gameClock_format_start,gameClock_format_end,shotClock,loc_x,loc_y,loc_x_passer,loc_y_passer,region,m_region,fga,fg,fga3,fg3,fouled,three,qSQ,distance,shotType,complexShotType,catchAndShoot,dribblesBefore,assisted,assistOpp,createdFromPaint,putback,blocked,contestLevel,rearViewContest,closestDefDist,releaseTime,shotAngle,shooterSpeed,shooterVelAngle,rimDepth,rimLeftRight,arcAngle,complexOutcome
9019e435-12c5-5019-9f7f-b7860e2ead4d,6bd9240f-4fd0-5d93-af5f-a2540baade4e,ff9f30ce-4bae-5889-8d2d-4efda42da922,OKC,MIL,"Williams, Jalen","Hartenstein, Isaiah","Prince, Taurean",null,152334,152361,2,61.09,60.01,1:01,1:00,10.49,10.21,22.6,0.45,19.09,left wing two,Mid,1,1,0,0,0,0,45.10733187,20.13123444,jumper,pullupJumper,0,1,1,1,0,0,0,lightly_contested,1,4.694379618,2.04,-30.47564618,1.193151755,-47.42959675,0.258926251,0.109683081,42.85038377,swish
67a30ca6-2dd2-576e-a848-818a7b9befdd,268c3c45-561a-560c-b80e-29924f21ffbb,a2d18f67-04fa-52dc-87de-cc6af524a7f3,OKC,MIL,"Williams, Kenrich","Wiggins, Aaron","Antetokounmpo, Giannis","Antetokounmpo, Giannis",266013,266014,4,116.31,116.27,1:56,1:56,13.94,-2.34,7.02,2.77,25.54,ra,RA,1,0,0,0,0,0,42.16336012,2.93402454,layup,cutLayup,1,0,0,1,1,0,1,heavily_contested,0,2.071834936,1.32,52.89576509,6.504539014,-41.44187368,null,null,null,null
0feebe7e-008b-57f5-83cf-b93249fa1993,4003b6f2-1660-5773-9b3b-8a30910d5fdd,defcf412-fc29-5222-b3dc-44e10912e2dd,OKC,MIL,"Williams, Jalen","Joe, Isaiah","Portis, Bobby",null,231529,231563,4,625.09,623.73,10:25,10:23,18.72,6.11,32.03,18.28,24.72,middle three,ATB,1,0,1,0,0,1,56.2149033,27.46817249,jumper,catchAndShoot,1,0,0,1,0,0,0,lightly_contested,0,6.437468447,0.92,-12.85234307,1.062295732,1.542410592,-0.273408577,-0.406991022,45.45932782,outside_rim_miss
57f977a7-1c31-5dba-aaf2-780f799feb7a,046923b8-e670-5202-b101-38d510a3808e,faf425ab-aeb1-5410-9480-cb494012d021,OKC,MIL,"Williams, Jalen","Hartenstein, Isaiah","Lopez, Brook",null,196609,196621,3,473.69,473.21,7:53,7:53,11.93,-3.24,8.57,3.19,94.86,key,NRA,1,0,0,0,0,0,45.94994783,4.638965402,layup,drivingLayup,0,16,0,0,1,0,0,heavily_contested,0,2.753779221,12.12,44.30130562,15.73709789,-90.58863456,null,null,null,null
0e4deff6-ba8c-5755-a25d-8512a7ca66d5,8466609c-105c-5c29-8c1c-33f8cdfc5ec6,dd8a923b-a4ef-5f51-995d-2b55e7ff4ef8,OKC,MIL,"Gilgeous-Alexander, Shai","Caruso, Alex","Green, AJ",null,93877,93879,1,188.71,188.63,3:08,3:08,7.66,14.13,12.76,-3.22,39.84,left wing two,Mid,0,0,0,0,1,0,33.86741579,16.00178115,jumper,pullupJumper,0,7,0,0,0,0,0,heavily_contested,0,3.610830929,9.08,-62.00965598,0.940042848,74.81392205,null,null,null,null
f7e4fe0f-507d-52e2-9637-cdad99b5b346,7c614529-bc31-56e6-8d8b-b8c9549e07d2,40223174-a621-5928-9b7f-a35a6f8d20dd,MIL,OKC,"Portis, Bobby","Green, AJ","Joe, Isaiah",null,117388,117407,2,549.39,548.63,9:09,9:08,13.83,-8.87,8.27,-22.77,21.61,right corner two,Mid,1,0,0,0,0,0,44.93959546,9.370021345,floater,cutFloater,1,0,0,1,0,0,0,heavily_contested,0,3.4780023,1,71.19765162,5.650098328,-33.9897297,null,null,null,null
1bb7c562-0231-5a05-b46e-f1df482399f8,61581cea-20db-553f-9fd2-9be3d5d35bd3,b30cd93c-74ad-52d8-a4b4-e761c8c3113c,MIL,OKC,"Antetokounmpo, Giannis",null,"Caruso, Alex",null,210881,210882,3,241.52,241.48,4:01,4:01,17.55,-1.28,3.7,null,null,ra,RA,0,0,0,0,1,0,55.66805005,2.010198995,layup,standstillLayup,0,2,0,0,1,0,0,heavily_contested,0,2.142195136,3.52,140.4498861,3.931929481,52.40820407,null,null,null,null
1bb7c562-0231-5a05-b46e-f1df482399f8,f695a53a-b015-59d2-a321-b7947ee053cc,109c871e-15f1-5f80-93f7-b4e3a3000a26,MIL,OKC,"Antetokounmpo, Giannis",null,"Gilgeous-Alexander, Shai",null,210793,210794,3,245.04,245,4:05,4:05,21.07,-3.87,8.53,null,null,key,NRA,1,0,0,0,0,0,44.19066608,5.072997142,layup,drivingLayup,0,4,0,0,1,0,0,heavily_contested,0,2.814427118,4.44,49.71721614,9.378240181,-2.196388228,null,null,null,null
013c96d4-6cf1-539e-b290-5ad2337794d1,f11cc790-3171-5ea2-996a-1459143e4124,3615d7cd-231b-5d1a-81d5-703a7ec86519,OKC,MIL,"Williams, Kenrich","Gilgeous-Alexander, Shai","Lopez, Brook",null,207490,207522,3,301.74,300.46,5:01,5:00,15.56,22.72,10.62,-7.89,14.14,left corner three,Corner,1,0,1,0,0,1,56.18556887,23.34599109,jumper,catchAndShoot,1,0,0,1,1,0,0,lightly_contested,0,8.966744114,1.12,-76.70186392,1.561805401,32.78278811,-0.079241085,0.44533392,43.78381389,outside_rim_miss
77b62453-f62d-5051-9da1-968707e2dfd1,7afad41d-7e00-57a1-8d88-f0938e3eb992,ae61e5d4-21f9-5bea-8b59-dec1805c25e6,MIL,OKC,"Lopez, Brook","Antetokounmpo, Giannis","Hartenstein, Isaiah",null,151919,151941,2,77.69,76.81,1:17,1:16,6.84,8.23,8.14,6.07,21.14,left corner two,Mid,1,1,0,0,0,0,54.10433412,8.722671609,post,postLeft,1,0,1,1,1,0,0,heavily_contested,0,4.292143986,0.76,-70.65105536,1.491876149,-163.4392216,0.517905808,-0.034640722,46.00837974,normal_make
6db09219-fe76-554f-be55-213dc9fe86b0,9dd342b8-aa26-585e-8a50-baa0136710c2,99063a93-6396-5e5d-9104-f33f8a7e07ac,OKC,MIL,"Wallace, Cason","Mitchell, Ajay","Green, AJ",null,120917,120935,2,481.79,481.07,8:01,8:01,8.72,-0.88,16.06,-15.4,23.62,key,NRA,1,1,0,0,0,0,49.22862351,10.84575954,floater,drivingFloater,0,1,1,0,1,0,0,lightly_contested,1,2.111160818,2.6,4.653963839,10.16572742,4.306454001,-0.126053946,-0.337675918,37.17278589,rim_bounce_make
3a4c3c00-fc40-5b79-b525-efc6d486f32f,538bfae8-c5c9-5bb4-a95b-b0f81afa7885,7abef989-e47b-53d4-a389-7b6b425daf44,MIL,OKC,"Lillard, Damian","Trent Jr., Gary","Williams, Jalen",null,110126,110161,2,704.34,702.94,11:44,11:42,8.34,23.93,3.05,-17.71,42.01,left corner three,Corner,1,1,1,1,0,1,42.29915589,24.0309155,jumper,stepback,0,6,0,0,0,0,0,heavily_contested,0,4.82578491,8.16,-95.25271115,5.790617411,127.9136239,0.110244951,0.07378871,53.69317404,swish
2098665c-c4e8-5a9d-af39-98008886ae25,7004b03d-97f4-52d7-a0df-69a47c5cc40d,e27a22ca-b847-5121-8f74-f625bec7c019,OKC,MIL,"Gilgeous-Alexander, Shai","Wallace, Cason","Lillard, Damian",null,208985,208986,3,276,275.96,4:36,4:35,21.25,3.13,3.15,-3.81,62.11,ra,RA,0,0,0,0,1,0,35.50236523,3.76920416,layup,drivingLayup,0,4,0,0,1,0,0,heavily_contested,0,4.037746897,4.44,-123.858708,13.39063209,109.2603353,null,null,null,null
1bc5ec54-cc2b-5ad1-acbc-68c7ba46ce13,0fb048b1-672a-5534-a746-dc34585567a2,b6ba922f-71b5-5b93-b0b1-75e1ba2044ab,MIL,OKC,"Lillard, Damian","Antetokounmpo, Giannis","Joe, Isaiah",null,193501,193533,3,523.2,521.92,8:43,8:41,15.04,-9.05,32.02,-18.55,22.16,middle three,ATB,1,0,1,0,0,1,46.80574536,28.25836867,jumper,stepback,0,1,0,1,0,0,0,heavily_contested,0,3.481278501,1.48,18.67859548,2.946278255,100.0611998,0.137253462,-0.560614016,42.01119943,inside_rim_miss
124ca5ad-2c17-5b4c-b744-87b422f08c76,1d2dffb8-28c6-555a-b6a4-df00eaa5a73c,396a2bfc-900c-54c6-908d-f501fc9c5e11,OKC,MIL,"Wallace, Cason","Williams, Kenrich","Green, AJ",null,121845,121848,2,444.66,444.54,7:24,7:24,12,3.85,3.93,-1.06,33.16,key,NRA,0,0,0,0,1,0,27.5919497,4.07,layup,drivingLayup,0,3,0,0,1,0,0,heavily_contested,0,0.901997783,4.04,-108.9246444,12.24248636,98.53258983,null,null,null,null
d30c9202-1a35-5a11-8d9c-215c523eb4ac,a2e5f824-a88e-5ca0-9b5f-85d2db1bef14,08984415-07b2-54ed-a456-a7016096c598,MIL,OKC,"Lillard, Damian","Antetokounmpo, Giannis","Dort, Luguentz",null,123615,123651,2,428.94,427.5,7:08,7:07,8.86,13.05,35.9,1.8,32.46,far,ATB,1,0,1,0,0,1,45.1786682,33.31253518,jumper,overScreen,1,0,0,0,0,0,0,uncontested,0,7.935319779,2.64,-23.06308636,2.052268393,28.88942839,-0.071228456,1.059669549,43.84980584,airball
abff4440-a730-5c76-a6bd-429701bbeb24,bee18289-2b30-54f5-b990-ce745462e54c,cf9a7526-b6a7-5900-b6ea-d3fb4164e726,MIL,OKC,"Trent Jr., Gary","Lillard, Damian","Joe, Isaiah",null,114672,114693,2,588.2,587.36,9:48,9:47,3.33,-8.32,13.75,-16.57,30.79,right wing two,Mid,1,0,0,0,0,0,43.09363067,11.89421708,floater,drivingFloater,0,2,0,0,0,0,0,heavily_contested,1,0.91241438,2.24,44.38687,5.501420271,24.29521773,-0.796460037,0.280722676,45.47888245,outside_rim_miss
20edd0a7-4929-5691-b11d-c9f7e86b5d46,3a07613d-1a02-5be5-8c68-63c9c4a2d035,47a0fa85-2434-5761-8ada-b064f39b2e6e,MIL,OKC,"Antetokounmpo, Giannis","Lillard, Damian","Dort, Luguentz",null,68091,68092,1,525.11,525.07,8:45,8:45,17.17,-7.42,9.08,-0.05,95.49,key,NRA,0,0,0,0,1,0,33.00310373,8.350167663,floater,drivingFloater,0,7,0,0,1,0,0,lightly_contested,0,5.562023013,7.4,62.69846089,8.356841841,-69.85891062,null,null,null,null
c6d8af0d-7a52-55e5-afc5-749b17a6cbc0,9e877c35-733b-5d84-9e82-3ca2cd9db1e6,a5639dcf-f8b7-5259-a71e-98d0f8dc21f7,OKC,MIL,"Gilgeous-Alexander, Shai","Caruso, Alex","Lillard, Damian",null,87852,87881,1,216.96,215.8,3:36,3:35,13.72,23.4,3.81,3.49,8.95,left corner three,Corner,1,0,1,0,0,1,56.17412031,23.44426582,jumper,stepback,0,2,0,0,0,0,0,lightly_contested,0,5.351121378,4.76,-93.52145338,2.401171589,54.86164512,1.189756286,0.541182705,43.0441943,airball
90b8cee5-f42e-5896-b48e-73d3e2ae334f,dab08781-a35d-50b6-a807-ca7075d7697d,12c7d9ea-dd71-5565-a19d-14cf286ea162,MIL,OKC,"Green, AJ","Lillard, Damian","Mitchell, Ajay",null,113121,113153,2,650.24,648.96,10:50,10:48,14.89,-22.17,15.64,1.63,11.5,right wing three,ATB,1,1,1,1,0,1,62.13064045,24.48389266,jumper,catchAndShoot,1,0,1,1,1,0,0,heavily_contested,0,7.416070388,0.84,64.88980021,0.530330086,-19.88980021,0.531877882,0.341438298,44.25954836,normal_make
f317c8a3-5592-5d6e-a853-2200e927db91,93f24972-9c0c-5743-aac4-bf640f3babca,50eeae9e-ab77-533d-a11e-0dfaa0faceeb,OKC,MIL,"Williams, Jalen","Mitchell, Ajay","Portis, Bobby",null,115588,115599,2,575.22,574.78,9:35,9:34,14.44,-3.1,8.31,26.56,66.36,key,NRA,1,0,0,0,0,0,53.19384933,4.355869603,layup,drivingLayup,0,10,0,0,1,0,0,lightly_contested,0,3.353043394,9.6,45.37204529,15.7555105,-57.276311,null,null,null,null
a017c934-4e1c-5624-a56a-bcfe663c7800,1378f621-4a03-5487-b825-7c8c4397c000,2dd9089f-176d-5cee-a3ee-75b6cd64d60f,MIL,OKC,"Lopez, Brook",null,"Gilgeous-Alexander, Shai","Williams, Jalen",80161,80162,1,398.54,398.5,6:38,6:38,12.93,-1.5,6.43,null,null,ra,RA,1,0,0,0,0,0,63.76385093,1.90850727,layup,tip,1,0,0,0,1,1,1,heavily_contested,0,2.476953774,0.36,51.80905018,2.357022604,-149.9391525,null,null,null,null
a017c934-4e1c-5624-a56a-bcfe663c7800,621ccc89-ddb2-5e19-b3ab-e63c345eaffb,1f451f09-a5b1-546d-b257-1896c4c199ab,MIL,OKC,"Lopez, Brook","Antetokounmpo, Giannis","Gilgeous-Alexander, Shai",null,80134,80145,1,399.62,399.18,6:39,6:39,14.01,-1.84,7.4,-5.39,30.97,ra,RA,1,0,0,0,0,0,53.28828096,2.829858654,layup,standstillLayup,1,0,0,1,1,0,0,heavily_contested,0,1.809419797,1.68,40.55737301,1.067187373,10.78281873,null,null,null,null
4ee556c5-f5a0-53e3-9d0a-83e0814afe71,0c582e9c-b59b-5487-8aab-9cd35cd9144c,3f736db9-78a4-52b2-ad4c-4cd3df2b4089,MIL,OKC,"Antetokounmpo, Giannis",null,"Carlson, Branden",null,265693,265706,4,129.11,128.59,2:09,2:08,7.44,-6.5,4.93,null,null,key,NRA,1,0,0,0,0,0,30.34116328,6.507872156,layup,drivingLayup,0,18,0,0,1,0,0,heavily_contested,0,2.985297305,17.24,92.81843978,13.13822085,-67.0660402,null,null,null,null
112a16cd-ef1a-533d-b3ac-6ae5dac8254e,688801c2-7bd6-555f-aea3-3f153f76da28,cb5ea7e2-201c-5c55-bee1-c9749ad4a4b3,MIL,OKC,"Antetokounmpo, Giannis","Lillard, Damian","Gilgeous-Alexander, Shai",null,64819,64834,1,637.7,637.1,10:37,10:37,16.22,-3.65,7.49,3.73,95.05,key,NRA,1,1,0,0,0,0,72.97526002,4.282534296,layup,drivingLayup,0,9,0,0,1,0,0,lightly_contested,0,2.45898353,8.76,58.46261646,3.653385036,-13.46261646,null,null,null,null
b5d69d2f-e949-5208-990e-2ae6a9012186,729a84fe-8492-5f81-86f1-47bb0fea962e,58cc511e-5e88-5c08-8df7-721097aa8dbe,OKC,MIL,"Gilgeous-Alexander, Shai","Caruso, Alex","Green, AJ",null,96442,96467,1,123.19,122.19,2:03,2:02,6,17.32,5,11.28,20.58,left corner two,Mid,1,1,0,0,0,0,32.73604214,17.32180418,jumper,stepback,0,4,0,0,0,0,0,heavily_contested,0,4.409002155,6.84,-90.82696017,5.096635601,125.1666119,0.443237553,-0.191737599,44.59658385,normal_make
4527849b-dac7-5573-8de5-a959ce7f5c0a,c30b0446-d1e8-5891-a2a8-b2692ae4e55e,68d39d9e-bf1d-55c3-b26a-395abc92b04d,MIL,OKC,"Lillard, Damian","Antetokounmpo, Giannis","Williams, Kenrich",null,88082,88116,1,207.75,206.39,3:27,3:26,18.17,20.29,27.34,6.47,39.48,left wing three,ATB,1,1,1,1,0,1,44.56952959,29.99420277,jumper,catchAndShootRelocating,1,0,1,1,0,0,0,heavily_contested,0,6.159586025,1.04,-42.56794584,3.127499001,44.85855589,0.518149193,-0.165229085,44.16982245,normal_make
59056e3b-4f79-52a3-90fc-b46f147fee19,b5b3a3ff-3c0e-5d56-88d6-246e5a8f18f6,a5cfa431-4187-5eee-bea8-eaae68e3af14,OKC,MIL,"Williams, Jalen","Hartenstein, Isaiah","Lopez, Brook",null,72762,72777,1,477.91,477.31,7:57,7:57,20.16,-5.75,7.8,3.38,93.05,key,NRA,1,1,0,0,0,0,49.80643392,6.290071542,layup,drivingLayup,0,4,0,0,1,0,0,heavily_contested,0,5.088418222,3.88,66.08375458,16.11487624,-84.94033277,null,null,null,null
45eac033-7283-5918-b6f0-1008130eeab6,524fd212-58ab-58a3-9c5d-3ba4ac981e4a,2f9af080-179d-5a00-82f9-7ddf553335a3,OKC,MIL,"Hartenstein, Isaiah","Williams, Jalen","Lopez, Brook",null,250498,250523,4,366.12,365.12,6:06,6:05,8.05,-0.36,16.64,-12.64,17.52,key,NRA,1,0,0,0,0,0,39.49488997,11.39568778,floater,cutFloater,1,0,0,1,1,0,0,heavily_contested,0,3.964151864,0.84,1.810326273,4.798183974,1.176310718,0.803886892,0.039150201,53.58867059,inside_rim_miss
45eac033-7283-5918-b6f0-1008130eeab6,f9baeb85-d238-5e2e-8964-02e158e38e36,aee0ef60-7593-5f3d-87d0-07fb51cfe8cf,OKC,MIL,"Gilgeous-Alexander, Shai","Hartenstein, Isaiah","Green, AJ",null,249629,249655,4,374.6,373.56,6:14,6:13,16.3,-13.88,5.05,-3.25,86.36,right corner two,Mid,1,0,0,0,0,0,38.2820487,13.88144085,jumper,stepback,0,8,0,0,0,0,0,heavily_contested,0,3.500428545,7.56,90.82553047,4.001735735,-149.4525253,0.771451557,-0.26949428,48.34174761,outside_rim_miss
1b5ef4ee-9235-5b17-ac7f-1dc7d9cc9c2c,fcbc5925-3baa-552f-83c0-7dc85a6904e2,8b58d250-ded1-5060-8945-27e147a28e90,OKC,MIL,"Hartenstein, Isaiah","Williams, Jalen","Lopez, Brook",null,65146,65183,1,624.62,623.15,10:24,10:23,14.88,1.75,17.79,-7.54,13.28,key,NRA,1,1,0,0,0,0,41.32121801,12.66152045,jumper,catchAndShoot,1,0,1,1,1,0,0,heavily_contested,0,4.070638771,0.72,-7.944514083,1.208333333,-38.45266694,0.284480042,-0.428331432,76.44283327,rim_bounce_make
f7739f12-446d-5302-b602-b2f01ae44ae1,1a5c425d-a69f-54b9-9717-b4b675385146,7dc79a62-a0a4-5e12-95b1-c649ffe19e8a,MIL,OKC,"Lopez, Brook","Portis, Bobby","Hartenstein, Isaiah",null,232029,232066,4,605.08,603.6,10:05,10:03,6.92,-19.06,29.13,-11.32,2.54,right wing three,ATB,1,1,1,1,0,1,34.89574716,30.55385409,jumper,catchAndShoot,1,0,1,1,0,0,0,lightly_contested,0,6.269194526,0.96,38.59537835,0.913821342,8.252231915,0.053701806,-0.326806571,47.25381429,swish
0057162a-a9ea-5e12-8cfd-5d53efc7a968,6130e2b5-c371-554c-8c81-569288e87212,b4fc738e-d82d-57c5-970b-d908730be398,MIL,OKC,"Lillard, Damian","Antetokounmpo, Giannis","Williams, Jalen","Williams, Jalen",64243,64244,1,660.74,660.7,11:00,11:00,11.33,5.76,20.09,-3.5,95.28,middle two,Mid,1,0,0,0,0,0,35.31030416,15.91864316,jumper,stepback,0,16,0,0,1,0,1,heavily_contested,0,4.340656632,13.12,-21.21323269,5.500315648,151.2966667,null,null,null,null
dd0417df-d242-5adb-a068-d42b5ca3af49,352d5c37-1a5c-5c0b-849f-24386ce89d04,0c866b30-e1bd-5f01-8789-693e8ba2e776,MIL,OKC,"Antetokounmpo, Giannis","Lillard, Damian","Hartenstein, Isaiah",null,70186,70187,1,508.23,508.19,8:28,8:28,16.48,-0.97,6.55,-12.08,46.33,ra,RA,1,1,0,0,0,0,93.40745807,1.622004932,layup,drivingLayup,0,2,1,0,1,0,0,uncontested,0,2.562849976,3.04,36.72860131,6.431395434,65.23652753,null,null,null,null
9e6586d4-ed48-57eb-a1da-ddb3860aade5,f8bfb418-aca4-5e60-8feb-5d6a8dadb9af,e1874993-1dba-5fb4-b53b-082690a1b88c,OKC,MIL,"Gilgeous-Alexander, Shai","Williams, Jalen","Jackson Jr., Andre","Lopez, Brook",79195,79196,1,437.19,437.15,7:17,7:17,17.09,3.12,4.95,13.48,25.74,ra,RA,1,0,0,0,0,0,64.4800663,3.134389893,layup,cutLayup,0,1,0,1,1,0,1,heavily_contested,0,1.93499354,1.2,-95.49232456,10.99471148,27.29373404,null,null,null,null
8c669deb-6933-54f2-81c6-ff730f5aa7b8,d3076e88-40f8-567b-bcef-696caf5e8434,84bccd0c-06b7-571d-a315-60d4dc410495,OKC,MIL,"Williams, Kenrich","Jones, Dillon","Connaughton, Pat",null,270824,270855,4,19.11,17.87,0:19,0:17,10.96,4.12,31.23,-19.13,22.64,middle three,ATB,1,1,1,1,0,1,41.4525032,26.30465358,jumper,shakeAndRaise,0,4,0,0,0,0,0,heavily_contested,0,3.396969237,3.88,-9.011127271,2.630615686,38.41831633,0.146367,0.113659019,41.73793406,swish
74213e4c-0e8a-58be-8634-9ebd0ffc41f7,3095bd79-a795-5cda-9683-a79edc424018,d0123358-3834-57f8-9702-7a5d62dabc2b,OKC,MIL,"Williams, Jalen","Hartenstein, Isaiah","Prince, Taurean",null,155607,155608,2,0.15,0.11,0:00,0:00,0,15.11,30.7,1.51,40.07,left wing three,ATB,1,0,1,0,0,1,10.83525829,29.59754382,heave,heave,1,0,0,1,0,0,0,heavily_contested,0,3.036214749,1.04,-30.69816205,11.58580609,47.63424591,null,null,null,null
5b450a62-b06b-5ccd-ae67-dd985063227f,79ce0e16-c53a-5efd-b54f-31cbff868563,6b920d94-0bbf-54b4-9db1-a0faf219027e,OKC,MIL,"Gilgeous-Alexander, Shai",null,"Jackson Jr., Andre",null,69880,69881,1,520.47,520.43,8:40,8:40,20.64,-0.32,6.93,null,null,ra,RA,1,1,0,0,0,0,97.74846435,1.710204666,layup,drivingLayup,0,3,0,0,1,0,0,uncontested,0,5.17117008,4.6,10.78429787,11.49395977,-27.64269664,null,null,null,null
595d1011-9b5c-5c03-ba01-a0ea0cddcdde,4d9fe4eb-d945-5aea-bbb7-73dc3963c9c3,715798df-802b-5edb-b4ce-87c9d0c8f5e8,MIL,OKC,"Portis, Bobby","Connaughton, Pat","Wiggins, Aaron",null,95506,95535,1,160.63,159.47,2:40,2:39,15.01,23.7,3.08,-4.83,2.8,left corner three,Corner,1,0,1,0,0,1,57.9368636,23.79913654,jumper,catchAndShoot,1,0,0,1,1,0,0,heavily_contested,0,5.068056827,0.92,-95.23148251,0.82073815,-108.7310065,0.051838189,0.367060909,43.4704301,inside_rim_miss
4b0b979a-449e-57e8-aafc-2dd3cc08beb5,f84e4bff-3cbe-5f40-adb8-ab172733d8c6,e51dee66-eb5a-5439-8953-20b4519657f8,MIL,OKC,"Lillard, Damian","Antetokounmpo, Giannis","Gilgeous-Alexander, Shai",null,192817,192851,3,550.57,549.21,9:10,9:09,24,5.58,34.04,5.63,28.05,middle three,ATB,1,1,1,1,0,1,52.45694071,29.32576512,jumper,overScreen,1,0,1,1,0,0,0,lightly_contested,0,5.031709451,1.08,-10.968913,2.128673296,-128.7947287,0.448680393,0.246318072,42.8970768,normal_make
3fdab874-7fdd-5967-b370-3388d5fde278,43737c2b-7858-5543-80b5-bf264973fa30,ba52ddec-c3e4-5db1-aa7d-215ba917e4ca,MIL,OKC,"Jackson Jr., Andre","Connaughton, Pat","Williams, Kenrich",null,213708,213716,3,206.13,205.81,3:26,3:25,24,5.34,5.58,0,3.3,key,NRA,1,0,0,0,0,0,47.69751132,5.350186913,layup,standstillLayup,1,0,0,1,1,0,0,lightly_contested,0,3.800052631,0.8,-86.46374661,2.455860338,-78.79269055,null,null,null,null
36bd59d3-45b5-58dd-b52b-e1330911ee4b,2f4acaab-a547-5ed1-8959-41a5b9b307f7,cd6de083-666c-55b1-a5e3-eaa846037b03,OKC,MIL,"Jones, Dillon","Williams, Kenrich","Beauchamp, MarJon",null,269906,269940,4,55.84,54.48,0:55,0:54,18.59,-23.54,6.21,-14.38,29.39,right corner three,Corner,1,0,1,0,0,1,56.23900294,23.55956706,jumper,catchAndShoot,1,0,0,1,0,0,0,uncontested,0,14.88842839,0.72,87.66467776,0.11785113,-42.66467776,-0.418513369,-0.203369083,50.85843394,outside_rim_miss
032afdff-f004-50f8-9b60-0647e31a2a99,17914f52-0e64-5aa2-932c-6f85ed8723c8,a11b9749-43c3-50d4-b970-77e780d7bbc6,OKC,MIL,"Williams, Kenrich","Gilgeous-Alexander, Shai","Antetokounmpo, Giannis",null,216827,216858,3,133.39,132.15,2:13,2:12,16.89,3.88,32.09,7.02,18.79,middle three,ATB,1,0,1,0,0,1,49.65249896,27.11899703,jumper,catchAndShoot,1,0,0,1,1,0,0,lightly_contested,0,6.589757203,0.84,-8.225714747,1.822410644,18.76489848,1.241267518,0.099257762,43.37533243,outside_rim_miss
7697d2e0-7db0-53b5-9eca-dc71159f8cd6,0d5b01d1-a4aa-51cc-8700-1e472af78747,c942d584-485f-5e72-b79a-9ce5a6b59f70,MIL,OKC,"Johnson, AJ","Connaughton, Pat","Carlson, Branden",null,270448,270464,4,34.15,33.51,0:34,0:33,5.59,2.53,6.3,-15.64,39.39,ra,RA,1,0,0,0,0,0,19.80418265,2.739233469,layup,drivingLayup,0,12,0,0,1,0,0,heavily_contested,0,2.913846255,12.64,-67.460584,14.5540778,74.03626134,null,null,null,null
2e209981-d7c8-5633-b323-a3b2db1b67f7,89e48538-a8ef-554c-9ac4-2b1a0c2814f7,c4955ba3-e967-5578-9302-4956594ae39d,OKC,MIL,"Williams, Jalen","Mitchell, Ajay","Trent Jr., Gary",null,110542,110569,2,687.7,686.62,11:27,11:26,14.51,-7.34,22.22,17.12,19.56,right wing two,Mid,1,0,0,0,0,0,39.97052312,18.48936181,jumper,pullupJumper,0,2,0,0,0,0,0,heavily_contested,1,3.977587208,2.68,23.38983344,3.605792023,-90.97368596,0.544812416,-0.382259632,45.66416889,inside_rim_miss
242d28fd-b524-5ceb-8100-c8b2c12b10cb,004a8895-f0af-5682-98d0-73bc5d1912ae,5261e5e8-7f59-57d8-b303-d529d5266780,MIL,OKC,"Prince, Taurean","Antetokounmpo, Giannis","Williams, Kenrich",null,83238,83270,1,323.45,322.17,5:23,5:22,16.51,-22.89,2.87,13.73,10.31,right corner three,Corner,1,0,1,0,0,1,71.59636617,23.01339827,jumper,catchAndShoot,1,0,0,1,0,0,0,lightly_contested,0,7.783572445,0.84,95.93602936,0.796040549,-11.94503532,0.608996649,0.650228734,46.00601047,inside_rim_miss
b9b26548-1f4a-5fb6-b217-499b959bb1d9,aa620ae3-0066-5e4f-8c3f-f501d786275a,71f27443-c7b3-5204-88f2-5177f8980220,OKC,MIL,"Dort, Luguentz","Wallace, Cason","Lillard, Damian",null,124301,124335,2,412.9,411.54,6:52,6:51,10.47,20.92,21.32,10.07,19.23,left wing three,ATB,1,0,1,0,0,1,58.39509219,26.3797517,jumper,catchAndShoot,1,0,0,1,0,0,0,lightly_contested,0,5.238597141,1.16,-52.46981174,0.291666667,-37.53018826,1.203430629,-0.027488851,49.01606758,outside_rim_miss
5a23e2ef-2a32-5c2d-a77d-99690ed43ce4,d16010d1-7fb9-55ef-ad04-dd5df0dfaf43,b7458dac-9b79-5467-ab49-059398b0b499,OKC,MIL,"Gilgeous-Alexander, Shai","Williams, Jalen","Lillard, Damian",null,154628,154658,2,10.11,8.91,0:10,0:08,3.78,13.11,27.71,12.95,14.15,left wing three,ATB,1,0,1,0,0,1,40.2014181,26.00622426,jumper,stepback,0,1,0,1,0,0,0,heavily_contested,0,3.525365229,2.4,-30.27229583,2.150581317,65.80997362,0.207053202,-0.756878639,40.45724944,outside_rim_miss
